庭,ting3,ting4
庵,am1
庶,syu3
康,hong1
庸,jung4
庹,dok6
庾,jyu4
廁,ci3
廂,soeng1
廈,haa5,haa6
廉,lim1,lim2,lim4
廊,long2,long4
廓,kwok3
廖,liu6
廚,ceoi4,cyu2,cyu4
廝,si1
廟,miu2,miu6
廠,cong2
廢,fai3
廣,gwong2
廬,lou4
廳,teng1
延,jin4
廷,ting4
廹,baak1
建,gin3
廿,aa6,jaa6,je6
弄,lung3,lung6
弈,jik6
弊,bai6
弋,jik6
式,sik1
弒,si3
弓,gung1
弔,diu3
引,jan4,jan5
弗,fat1,fit1
弘,wang4
弛,ci4
弟,dai2,dai4,dai6,di2,di4
弦,jin4,jyun4
弧,wu4
弩,nou5
弭,mei5
弮,gung1
弱,joek6
張,zoeng1
弶,gong3,gong6
強,goeng6,koeng2,koeng4,koeng5
彆,bit3
彈,daan2,daan6,taan4
彊,koeng4
彌,mei4,mei5,nei1,nei4
彎,waan1,waang1
彗,seoi6
彙,wui6
彝,ji4
形,jing4
彤,tung4
彥,jin6
彩,coi2
彪,biu1
彫,diu1
彬,ban1
彭,paang4
彰,zoeng1
影,jing2
彳,cik1,cit1
彷,fong2
役,jik6
彼,bei2,pei2
彿,fat1
往,wong5
征,zing1
待,doi6
徇,seon1,seon6
很,han2
徊,wui4
律,leot2,leot6
後,hau1,hau6
徐,ceoi4
徑,ging3
徒,tou4
得,dak1,dat1
徘,pui4
徙,saai2
從,cung4,sung1
徠,loi4
御,jyu6
徨,wong4
復,fau6,fuk1,fuk6
循,ceon4
徬,pong4
微,mei1,mei4
徵,zi2,zing1
德,dak1
徹,cit3
徽,fai1
心,sam1,san1
忄,sam1
必,bit1
忌,gei2,gei6
忍,jan2
忐,taan2
忑,tik1
忖,cyun2
志,zi3
忘,mong4
忙,mong4
忟,mang2
忠,zung1
忡,cung1
忤,ng5
忪,sung1
快,faai1,faai3
忱,sam4
忳,tan2,tan4
念,nim6
忽,fat1
忿,fan5,fan6
怎,zam2
怒,nou6,nu1
怔,zing1
怕,paa3
怖,bou3
思,sei3,si1,si3
怠,toi5
怡,ji4
急,gap1
怦,ping1
性,sing3
怨,jyun3
怪,gwaai2,gwaai3,gwai3
怯,hip3
恃,ci5
恆,hang4
恍,fong2
恐,hung2
恒,hang4
恕,syu3
恙,joeng6
恢,fui1
恣,zi3
恤,seot1
恥,ci2
恨,han6
恩,jan1
恪,kok3
恫,dung6
恬,tim4,tim5
恭,gung1
息,sak1,sik1
恰,hap1
恿,jung2
悄,ciu3
悉,sik1
悍,hon5
悒,ngap1
悔,fui3
悖,bui3
悚,sung2
悟,ng4,ng6
悠,jau4
患,waan6
悦,jyut6
您,nei5
悱,fei2
悲,bei1
悴,seoi5,seoi6
悵,coeng3,zoeng3
悶,mun6
悸,gwai3
悼,dou6
悽,cai1
情,cing2,cing4
惆,cau4
惋,jyun2
惑,waak6
惕,tik1
惘,mong5
惚,fat1
惜,sek3,sik1
惟,wai4
惠,wai6
惡,ngok3,ngok6,ok3,wu3
惦,dim3
惰,do6
惱,naau1,nou5
想,soeng2
惴,zeoi3
惶,wong4
惹,je5
惺,sing1
惻,caak1,cak1
愁,sau4
愈,jyu6,jyut6
愉,jyu4,jyu6
愎,bik1
意,ji1,ji2,ji3,ji5
愕,ngok6
愚,jyu4
愛,oi3
愜,hip3
感,gam2
愣,ling6
愧,kwai5
愩,gung3
愾,koi3
慄,leot6,lyut6
慇,jan1
慈,ci4
態,taai3
慌,fong1
慎,san6
慕,mou6,mu1
慘,caam2
慚,caam4
慟,dung6
慢,maan1,maan2,maan6
慣,gwaan3
慧,wai3,wai6
慨,koi3
慫,sung2
慮,leoi6
慰,wai3,wai6
慳,haan1
慶,hing3,hing4
慷,hong1,hong2
慾,juk6
憂,jau1
憊,baai6,bei6
憋,bit3
憎,zang1,zang2
憐,lin4
憑,bang6,beng6,pang4,peng1
憔,ciu4
憚,daan6
憤,fan5
憧,cung1,tung4
憩,hei3
憫,man5
憬,ging2
憮,mou5
憲,hin3
憶,jik1
憾,ham6
懂,dung2
懃,kan4
懇,han2
懈,haai6
應,jing1,jing3
懊,ou3
懞,mung1
懦,no6
懲,cing4
懵,mung2
懶,laan2,laan5
懷,waai4
懸,jyun4
懺,caam3
懼,geoi6
懾,sip3
戀,lyun2,lyun5
戇,ngong6,zong3
戈,go1,gwo1
戊,mou6
戌,seot1
戍,syu3
戎,jung4
成,seng2,seng4,sing2,sing4
我,ngo5
戒,gaai3
戕,coeng4
或,waak6
戙,dung6
戚,cik1
戟,gik1,kik1
戥,dang2,dang6
截,zit3,zit6
戮,luk6
戰,jin3,zin3
戲,hei1,hei2,hei3
戳,cok1,cok3,cop1
戴,daai3
户,wu6
戽,fu3
戾,lai2,leoi6
房,fong1,fong2,fong4
所,so2
扁,bin2,pin1
扅,ji4
扇,sin3
扈,wu6
扉,fei1
扊,jim5
手,sau2,sau5
扌,sau2
才,coi2,coi4
扎,zaat3,zaat6
扐,fik6,lik1
扑,bok1,pok3
扒,paa2,paa3,paa4
打,daa1,daa2
扔,jing4,wing1
托,tok3
扚,dik1
扛,gong1
扠,caa2,caa5
扣,kau3
扤,at1,ngaat6,ngan3,ngat1
扭,nau2
扮,baan3,baan6
扯,ce2
扱,gap6,kap1
扲,am4,ngam4
扳,baan2,maan1,maang1
扶,fu4,fu6
批,pai1
扻,ham2,kam2
扼,aak1,ak1
扽,dan3
找,zaau2
承,sing4
技,gei6
抄,caau1
抆,man2,man3,man5
抉,kyut3
把,baa2,baang2
抌,dam2
抑,jik1
抒,syu1
抓,waa2,zaau2
投,tau4
抖,dau2,dau3,tau2
抗,kong3
折,zit3
抦,bing2
抨,ping4
披,pei1
抬,toi4
抰,joeng1,joeng2
抱,pou5
抳,nei4
抵,dai2
抹,maat3,mut3,mut6
押,aap3,aat3,ngaat3
抽,cau1,jau1
抿,man2,man5
拂,fat1
拃,zaa6
拆,caak3
拇,mou5
拈,lim1,nim1
拉,laa1,laai1,laai4
拋,paau1
拌,bun6
拍,paak2,paak3,paat1
拎,ling1
拏,naa2,naa4
拐,gwaai2
拑,kem4,kim4
拒,keoi5
拓,taap3,tok3
拔,bat4,bat6,mat6
拖,to1
拗,aau1,aau2,aau3,aau4,ngaau1,ngaau2,ngaau3,ngaau4,ngaau5
拘,keoi1
拙,zyut3,zyut6
拚,ping3,pun2,pun3
招,zeu1,ziu1
拜,baai1,baai3
拞,jau1
括,kut3
拭,sik1
拮,gat1,git3
拯,cing2
拱,gung2
拳,kyun2,kyun4
拷,haau1,haau2
拼,peng1,ping1,ping3,pun2,pun3
拾,saap6,sap6
拿,laa2,laa4,laa5,naa2,naa4,naa5,naa6
持,ci2,ci4
挃,zat1
指,zi2
挈,hit3,kit3
按,on3
挐,laa1,naa1
挑,tiu1,tiu2
挖,waa1,waat2,waat3
挘,lyut3
挨,aai1,ngaai4,ngai1
挪,no4
挫,co3
挭,gaang3
振,zan3
挱,saa3
挲,saa3
挹,jap1
挺,ting2,ting5
挼,no4
挽,maan1,waan2,waan5
挾,gip6,hip3
捃,gwan2
捅,tung2
捆,kwan2
捉,zuk1
捋,lyut1,lyut3,lyut6
捌,baat3
捍,hon2,hon5,hon6
捏,nip6
捐,gyun1
捕,bou6
捧,bung2,pung2
捨,se2
捩,lai2,lai6,le2,leoi6,lit6
捫,mun4
据,geoi3
捱,ngaai4
捲,gyun2
捵,din2
捶,ceoi4
捷,zit3,zit6
捺,naat6
捻,lim1,nin2
捽,zeot1
掀,hin1
掁,caang4
掂,dim3,dim6
掃,sou2,sou3
掅,cing3
授,sau6
掉,deu6,diu2,diu4,diu6,tiu2,tiu4
掌,zoeng2
掏,tou4
掐,nin2
排,paa2,paai2,paai3,paai4
掕,lang3,nang3
掖,jik6,jip3
掗,aa6,ngaa6
掘,gwak6,gwang6,gwat6
掙,zaang1,zaang6,zang1
掛,gwaa2,gwaa3
掟,deng3
掠,loek1,loek6
採,coi2
探,taam3,tam3
掣,zai3
接,zip3
控,hung3
推,teoi1
掩,jim2
措,cou3
掬,guk1
掭,tim5
掯,kang3
掰,baai1,baai3
掱,paa4
掹,maan1,maang1,mang1,mang3,mang4
掽,baan6
揀,gaan2
揄,jau1,jyu4
揆,kwai4,kwai5
揇,laam3,naam3,naam5
揈,fang2,fang4,fing3,fing6
揉,jau4
揍,zau3
描,miu4
提,tai4
插,caap3
揖,jap1
揗,tan2,tan4,tang4
揚,joeng2,joeng4
換,wun6
揞,am2,am6,ngam2
揠,aat3
握,aak1,ak1,ngak1
揢,kak1
揣,cyun2
揤,zeot1
揦,laa2,laa5,naa2,naa4
揩,haai1
揪,cau1,zau1
揭,gat1,kit3
揮,fai1
援,wun4
揶,je4
揸,zaa1
揹,bui3
揼,dam1,dam2,dam3,dam4,dam6,dap1,dap6
揾,wan2
搉,kok1
搋,caai1,ci2
損,syun2
搏,bok3,bok6
搐,cuk1
搓,caa1,caai1,co1
搔,sou1
搖,jiu2,jiu4
搗,dou2
搜,sau2
搞,gaau2
搣,mit1,mit6
搥,ceoi2,ceoi4
搦,nik1
搪,tong2,tong4
搬,bun1
搭,daap3,daap6
搰,wat6
搲,waa2,we2,we5
搶,coeng1,coeng2
搽,caa4
搾,zaa3
摀,wu1
摎,laau2
摏,zung1
摑,gwaak3,gwaat3,gwak6,gwang6
摒,bing2
摔,seot1
摘,zaak6
摙,lin2,lin5
摜,gwaan3
摞,leoi1,leoi2
摟,lau1,lau2,lau3,lau5
摥,tong3
摧,ceoi1
摩,mo1,mo2
摯,zi3
摱,maan1
摳,aau1,jau1,kau1
摵,cik1
摷,caau3
摸,mo1,mo2
摹,mou4,mou6
摺,zip3
摻,cam1
摼,hang1
撇,pit3
撈,laau1,laau2,laau4,laau6,lou1
撍,cim4
撏,cim4
撐,caang1,caang3,zaang6
撑,caang1,caang3,zaang6
撒,saat3
撓,aau1,jaau1,naau4,naau5,ngaau1
撕,si1
撚,lan2,nan2,nin2
撜,dang1
撞,zong2,zong6
撟,giu2
撠,kak1,kik1
撤,cit3
撥,but6,put3,put6
撦,ce1
撨,giu2
撩,leu2,leu5,liu1,liu2,liu4
撫,fu2
撬,giu6,kiu3,kiu5
播,bo3
撮,cyut3
撰,zaan3,zaan6
撲,pok3
撳,am6,gam6
撻,daat3,taak1,taat1,taat3,taat6,tet6
撼,ham2,ham6
撾,wo1
撿,gim2
擁,jung2,ngung2,ung2
擂,leoi1,leoi4,leoi6
擄,lou5
擅,sin6
擇,zaak6
擊,gik1
擋,dong2,dong3
操,cou1,cou3
擎,keng4,king4
擏,geng6
擒,kam2,kam4
擔,daam1,daam3,daam6
擗,pek6,pet6
擘,maak1,maak3
擙,ngou1,ou1
據,geoi3
擝,mang1,mang4
擠,zai1
擢,cok3,zok6
擤,sang3
擦,caak4,caat2,caat3,caat4
擪,jaap3,jaap6
擬,ji4,ji5
擯,ban3
擰,ning2,ning6
擱,gok3
擲,caat3,zaak6
擳,zit1
擴,kwok3,kwong3
擷,git3,kit3
擸,laap3
擺,baai2
擻,sau2
擾,jiu2,jiu5
攀,paan1
攊,lik1,nik1
攋,laai2,laai6
攏,lung2,lung5
攔,laan4
攘,joeng5,joeng6
攙,caam1
攜,kwai4
攝,sip1,sip3
攞,lo1,lo2
攢,cyun4,zaan2
攣,lyun1,lyun4
攤,taan1
攪,gaau2,gaau4,gaau6
攬,laam2,laam5
支,zi1
攰,gui6
攵,pok3
收,sau1
攸,jau4
改,goi2
攻,gung1
放,fong3
政,zing3
故,gu2,gu3
效,haau6
敍,zeoi6
敏,man5
救,gau3
敕,cik1
敖,ngou4,ngou6
敗,baai6
教,gaau3
敝,bai6
敞,cong2,tong2
敢,gam2
散,saan2,saan3,saan4
敦,deon1
敨,tau2
敬,ging3
敲,haau1,hau1,hau4
整,zing2
敵,dik6
敷,fu1
數,sou2,sou3
斂,lim2,lim5,lim6
斃,bai6
文,man1,man2,man4
斌,ban1
斐,fei2
斑,baan1
斕,laan4
斗,dau2
料,liu2,liu6
斛,hap6
斜,ce2,ce3,ce4
斟,zam1,zam4
斡,waat3
斤,gan1
斥,cik1
斧,fu2
斫,doek3
斬,zaam2
斯,si1
新,sam1,san1
斲,doek3
斵,doek3
斷,dyun3,dyun5,dyun6,tyun5
方,fong1
於,jyu1
施,si1
旁,pong4
旅,leoi5
旋,syun4
族,zuk6
旗,kei4
旛,faan1
既,ge3,gei3
日,jat2,jat6,mat6
旦,daan2,daan3,daan6
旨,zi2
早,zou2
旬,ceon4
旭,juk1
旮,kaa1,laa1
旯,kaa1,laa1
旱,hon5
旺,wong6
昂,ngong4,ngong5
昆,kwan1
昇,sing1
昌,coeng1
明,ming2,ming4
昏,fan1,wan1
易,ji6,jik6
昔,sik1
星,sing1
映,jing2
春,ceon1
昧,mei6,mui6
昨,zok3,zok6
昭,ciu1
是,si6
時,si2,si4
晃,fong2
晉,zeon3
晌,hoeng2
晏,aan3
晒,saai1,saai3,saai4
晚,maan1,maan5
晝,zau3
晤,ng4,ng6
晦,fui3
晨,san4
普,bou2,pou2
景,geng2,ging2
晰,sik1
晴,cing4
晶,zing1
晷,gwai2
智,zi3
晾,long3,long6
暄,hyun1
暇,haa1,haa4,haa6
暈,wan4
暉,fai1
暑,syu2
暖,lyun5,nyun5
暗,am3
暢,coeng3
暨,kei3
暫,zaam6
暮,mou6
暱,nik1
暴,bou6
暹,cim3
曆,lik6
曇,taam4
曉,hiu1,hiu2
曖,oi2
曙,cyu5
曝,bou6
曠,kwong3
曦,hei1
曬,saai3
曰,joek6
曱,gaat6,zaat2
曲,kuk1
曳,jai1,jai4,jai5,jai6
更,ang3,gaang1,gang1,gang3
曷,hot3
書,syu1
曹,cou4
曼,maan6
曾,cang4,jang4,zang1
替,tai3
最,zeoi3
會,wui2,wui5,wui6
月,juk6,jyut2,jyut6
有,jau5
朋,paang2,pang4
服,fuk6
朔,sok3,sou3
朕,zam6
朗,long5
朘,zoe1,zoe4
望,mong6
朝,ciu4,ziu1
期,kei4
朦,mung4
朧,lung4
木,muk1,muk6
未,mei6
末,mut6
本,bun2
札,zaap3,zaat3
朱,zyu1
朴,po1,pok3
朵,do2,doe1,doe2,doe6
朽,jau2,naau2,nau2,nau5
杆,gon1
杈,caa1,caa5
杉,caam3
李,lei2,lei5
杏,hang6
材,coi4
村,cyun1
杖,zoeng2,zoeng6
杜,dou6
杞,gei2
束,cuk1
杧,mong1
杬,laam2
杭,hong4
杯,bui1
杰,git6
東,dong1,dung1
杳,miu5
杵,cyu2,cyu5
杷,paa4
松,cung4
板,baan2
枇,pei4
枉,wong2
析,sik1
枕,zam2
林,lam2,lam4
枚,mui2,mui4
果,gu2,gwo2
枝,zi1
枯,fu1
枱,toi2,toi4
枳,zat1
枴,gwaai2
架,gaa2,gaa3,gaa4
枷,gaa1
枸,gau2
柄,bek3,beng3,bing3
柏,baak3,paak3,paat1
某,mau5
柑,gam1
柒,cat1,cat6
染,jim5
柔,jau4
柚,jau2
柜,gwai2
柢,dai2
查,caa3,caa4,zaa1
柩,gau3
柬,gaan2
柯,o1
柱,cyu5
柳,lau5
柴,caai4
柵,caak3,saan1
柿,ci2
栓,saan1
栗,leot2,leot6,suk1
校,gaau3,haau6
栢,paak3
栩,heoi2
株,zyu1
核,hat6,wat2,wat6
根,gan1
格,gaak2,gaak3
栽,zoi1
桁,haang4,hong4
桂,gwai3
桃,tou2,tou4
框,kwaak1,kwaang1
案,ngon3,on3
桌,coek3,zoek3
桎,zat6
桐,tung4
桑,song1
桓,wun4
桔,gat1
桶,tung2
桷,gok3
桿,gon1,gon2,gon3
梁,loeng4
梅,mui2,mui4
梆,bong1
梏,guk1
梓,zi2
梗,gang2,kwaang2
梘,gaan2
條,diu1,tiu2,tiu4
梟,hiu1
梢,saau1
梧,ng4
梨,lei2,lei4,lei6
梭,so1
梯,tai1
械,gaai5,haai6,kaai3,kaai4
梱,kwan2
梳,so1
梵,faan4
棄,he3,hei3
棉,min4
棋,kei2,kei4
棍,gwan2,gwan3
棒,paang5
棕,zung1
棖,caang4
棗,zou2
棘,gik1,kik1
棚,paang2,paang4
棟,dung3,dung6
棠,tong4
棧,zaan2
森,sam1
棯,nim1
棱,lang1,lang5,ling4
棲,cai1
棵,po1
棹,zaau6,zau6
棺,gun1
椅,ji2
植,zik6
椎,zeoi1
椏,aa1
椒,ziu1
椗,ding3,ding4
椰,je2,je4
楂,zaa1
楊,joeng4
楓,fung1
楔,sit3
楚,co2
楞,ling4
楣,mei4
業,jip6
極,gik6
楷,gaai1,kaai2
概,koi2,koi3
榃,dam4
榔,long4
榕,jung4
榛,zeon1
榜,bong2
榨,zaa3
榪,maa5
榫,seon2
榮,wing4
榴,lau2,lau4
榷,kok3
榻,taap3
槃,pun4
構,gau3,kau3
槌,ceoi2,ceoi4
槍,coeng1
槐,waai4
槓,gong1,gong3,gong6,gung3,lung2
槤,lin4
槨,gwok3
槳,zoeng2
槽,cou4
樁,zong1,zung1
樂,lok6,ngaau6,ngok6
樊,faan6
樑,loeng2,loeng4
樓,lau2,lau4
樖,po1
標,biu1
樞,syu1
樟,zoeng1
模,mou2,mou4
樣,joeng2,joeng6
樴,dak6
樵,ciu4
樸,pok3
樹,syu2,syu3,syu6
樽,zeon1
橄,gaam3
橇,ceoi3,hiu1
橋,kiu2,kiu4
橕,caang1
橘,gwat1
橙,caang2
橛,gyut6
機,gei1
橡,zoeng6
橢,to5
橫,kei4,waang1,waang4
檀,taan4
檐,jim4
檔,dong2,dong3
檢,gim2
檬,mung1
檯,toi2,toi4
檳,ban1
檸,ling2,ning2,ning4
檻,laam2,laam3,laam6,naam3
櫂,zaau6
櫃,gwaai2,gwai2,gwai6
櫈,dang3
櫓,lou5
櫚,leoi5
櫛,zit3
櫥,cyu4
櫳,lung2,lung4,lung5
櫻,jing1
櫼,zim1
欄,laam2,laan1,laan2,laan4
權,kyun4
欒,lyun4
欖,laam2,laam5
欠,him3
次,ci3
欣,jan1
欲,juk6
欷,hei1
欸,e2,ei2
欺,hei1
欼,ci2
欽,jam1
款,fun2
歃,saap3
歇,hit3,kit3
歉,him3,hip3
歌,go1
歎,taan3
歐,au1
歔,heoi1
歛,lim5,lim6
歡,fun1
止,zi2
正,zeng3,zing1,zing3
此,ci2
步,bou2,bou6
武,mou5
歧,kei4
歪,me2,waai1
歲,seoi3
歷,lik1,lik6
歸,gwai1
歹,daai2
死,sei1,sei2,si2
殀,laai4
殃,joeng1
殄,tin5
殆,toi5
殉,seon1
殊,syu2,syu4
殖,zik6
殘,caan4,caang4
殞,wan5
殤,soeng1
殭,goeng1
殮,lim5
殯,ban3
殲,cim1
段,dyun6
殷,jan1
殺,saat3
殻,hok3
殼,hok3
殽,ngaau4
殿,din6
毀,wai2
毅,ngai6
毆,au2,au3
毋,mou4
母,mou2,mou5
每,mui5
毒,duk1,duk6
比,bei2,bei6
毗,bei2,pei4
毛,mou1,mou4
毫,hou2,hou4
毬,kau4
毯,taam2,taan2
毽,gin3,jin2
氈,zin1
氊,zin1
氏,si6,zi1
民,man4
氓,man4
氕,pit3
氖,naai5
氘,dou1
氚,cyun1
氛,fan1
氟,fat1
氣,he3,hei3,hei6
氦,hoi6
氧,joeng5
氨,on1
氪,hak1
氫,hing1
氬,aa3
氮,daam6
氯,luk6
水,seoi2
氵,seoi2
永,wing5
氹,dam4,dam6,tam2,tam3,tam4,tam5
氼,mei6
氾,faan3,faan5
汀,ding1,ting4
汁,zap1
求,kau4
汆,ceot1,cyun1,fei1,mei6
汐,zik6
汕,saan3
汗,hon4,hon6
汛,seon3
汝,jyu5
汞,hung3,hung6
江,gong1
池,ci4
污,wu1
汪,wong1,wou1
汭,jeoi5,jeoi6
汰,taai3
汲,kap1
汶,man4
決,kyut3
汽,hei3
汾,fan1
沁,sam3
沃,juk1
沈,cam4,sam2
沉,cam4
沊,dam2
沌,dan6
沏,cai3
沐,muk6
沒,mei6,mut6
沓,daap6
沖,cung1
沙,saa1,saa3,saa4
沛,pui3
沫,mut6
沬,mei6
沮,zeoi2
沱,to4
河,ho2,ho4,ho5
沸,fai3
油,jau2,jau4
治,ci4,zi6
沼,ziu2
沽,gu1
沾,dim1,dim3,zim1,zim4
沿,jyun4
況,fong3
泄,sit3
泉,cyun4
泊,bok6,paak3,pok3
泌,bei3
法,faat3
泛,faan3,faan5,faan6
泡,paau1,paau3,peu6,pok1,pou5
波,bo1
泣,jaap1,jap1
泥,nai4
注,zyu3
泯,man5
泰,taai3
泱,joeng1
泳,wing6
泵,bam1
洋,joeng2,joeng4
洒,saa2
洗,sai2,sai3,sin2
洛,lok3,lok6
洞,dung2,dung6
津,zeon1
洪,hung4
洱,lei2
洲,zau1
洶,hung1
活,wut6
洽,hap1
派,paai1,paai3
流,lau2,lau4
浙,zit3
浚,zeon3
浣,wun2
浥,ngap1
浦,pou2,pou4
浩,hou6
浪,long5,long6
浬,lei5
浭,gaang3
浮,fau4,pou4
浴,juk6
海,hoi2
浸,zam3,zam4,zam6
浹,zip3
涂,tou4
涅,nip6
涇,ging1,ging3
消,siu1
涉,sip3
涌,cung1
涎,jin4
涕,tai3
涮,caat3,saan3
涯,ngaai4
液,jik6
涴,wo5
涵,haam4
涸,kok3
涼,loeng2,loeng4
涿,duk1
淆,ngaau4
淇,kei4
淋,lam2,lam4,nam4,nam6
淌,tong2,tong5
淑,suk6
淒,cai1
淘,tou4
淚,leoi6
淝,fe4
淡,daam6,taam5
淤,jyu1
淥,luk6
淨,zeng6,zing6
淪,leon4
淫,jam4
淬,ceoi3,seoi6
淮,waai4
淰,nam6
深,sam1
淵,jyun1
混,wan6
淹,jim1
淺,cin2
添,tim1
清,ceng1,cing1
渙,wun6
減,gaam2
渝,jyu4
渠,keoi4
渡,dou2,dou6
渣,zaa1,zaa2,zaa4
渤,but6
渥,aak1,ak1,uk1
渦,wo1
渧,dai3
温,wan1
測,caak1,cak1
渭,wai6
港,gong2
渲,hyun1,syun1,syun3
渳,mei1
渴,hot3
游,jau4
渺,miu5
渻,saang2
渾,wan1,wan4,wan6
湃,baai3
湊,cau3
湎,min5
湓,pan4
湖,fu2,wu2,wu4
湘,soeng1
湛,zaam3
湧,jung2
湮,jin1
湯,tong1
湴,baan6
溉,koi3
溏,tong4
源,jyun4
準,zeon2
溚,dap6
溜,lau1,lau4,lau6,leu1,leu5,liu1
溝,gau1,kau1,kau3
溢,jat6
溦,mei1
溪,kai1
溯,sok3,sou3
溴,cau3
溶,jung4
溺,nik1
滂,pong4
滄,cong1
滅,mit6
滋,zi1,zi4
滌,dik6
滑,gwat1,waak6,waat2,waat6,wat6
滓,zi2,zoi2
滔,tou1
滕,tang4
滘,gaau3
滬,wu6
滯,zai6
滰,king4
滲,sam3
滴,dik1,dik6
滷,lou5
滾,gwan2
滿,mun5
漁,jyu4
漂,piu1,piu3,piu4
漆,cat1
漏,lau6
漓,lei4
演,jin2,jin5
漚,au3,ngau3
漠,mok6
漢,hon3
漣,lin4
漩,syun4
漪,ji2
漫,maan6
漬,zik1
漮,hong2
漱,sau3
漲,zoeng3
漸,zim2,zim6
漾,joeng6
漿,zoeng1
潑,put3
潔,git3
潘,pun1
潛,cim4
潢,wong4
潤,jeon2,jeon6
潦,liu2,lou5
潭,taam4
潮,ciu4
潰,kui2
潲,saau3
潷,bat1,bei3,fat1,pat1
潸,saan1
潺,saan4
澀,gip3,saap3,saap6
澄,cing4,dang6
澆,hiu1
澈,cit3
澎,paang4
澒,hung6
澗,gaan3
澡,cou3
澤,zaak6
澧,lai5
澩,laau2
澰,lim2
澱,din6
澳,ou3
澹,daam6
激,gik1
濁,zuk6
濃,nung4
濕,sap1
濘,ning4
濛,mung1,mung4
濟,zai2,zai3,zai6
濡,jyu4
濤,tou4
濫,laam5,laam6
濯,zok6
濱,ban1,bun1
濶,fut3
濺,cin2,zin3
濾,leoi6
瀆,duk6,zuk6
瀉,se2,se3
瀋,sam2
瀏,lau4
瀑,buk6
瀕,ban1,pan4
瀚,hon6
瀛,jing4
瀝,laap6,lek6,lik1
瀟,siu1
瀡,soe2,soe4
瀧,lung4
瀨,laai2,laai5,laai6
瀰,nei4
瀾,laan4
灌,gun3
灑,saa2
灒,zaan3
灘,taan1
灣,waan1,waan4
火,fo2
灰,fiu1,fui1
灶,zou3
灸,gau3
灼,coek1,coek3
災,zoi1
炁,hei3
炆,man1,mang2
炊,ceoi1
炎,jim4
炒,caau2
炔,kyut3
炕,hong3,kong3
炖,dan6,deon3
炙,zek3
炩,ling3
炫,jyun4
炬,geoi6
炭,taan3
炮,paau3,pau3
炯,gwing2
炳,bing2
炷,zyu3
炸,zaa3
為,wai2,wai4,wai6
烈,lit6
烊,joeng2
烏,wu1,wu4
烘,hong3,hung3
烙,lok3
烚,hap6,saap3,saap6,sep6
烤,haau1
烯,hei1
烴,ting1
烷,jyun2,jyun4
烹,paang1
烽,fung1
焉,jin1,jin4
焊,hon5,hon6
焗,guk6
焙,bui2,bui3,bui6,pui4
焚,fan4
無,mou3,mou4,mou5
焦,ziu1
焫,naat3
焯,ceot1,coek3
焰,jim6
然,jin2,jin4
煀,wat1
煉,lin6
煌,wong4
煎,zin1
煑,zyu2
煙,jin1,jin2
煜,juk1
煞,saat3
煠,saap6
煤,mui4
煥,wun6
照,ziu3
煨,wui1
煩,faan4
煮,zyu2
煲,bou1
煽,sin3
熄,sik1
熊,hung4
熏,fan1,wan1
熒,jing4
熔,jung4
熙,hei1
熛,biu1
熝,luk6
熟,suk6
熠,jap1,saap6,sep6
熨,tong3,wat1
熬,ngaau4,ngou4
熰,au3
熱,jit6
熾,ci3
燂,taam4
燃,jin4
燄,jim6
燈,dang1
燉,dan3,dan6
燊,sang1
燎,liu4
燐,leon4
燒,siu1
燕,jin1,jin3
燘,man1,mui2
燙,tong1,tong3
燜,man1
營,jing4
燥,cou3
燦,caan3
燧,seoi6
燬,wai2
燭,zuk1
燴,wui6
燶,lung1,nung1
燻,fan1
燼,zeon2,zeon6
爆,baau3,paau3
爉,laap3
爍,lik1,soek3
爐,lou2,lou4
爛,laan2,laan6
爨,cyun3
爩,wat1
爪,zaau2
爬,paa2,paa4
爭,caang1,zaang1,zang1
爵,zoek3
父,fu2,fu6
爸,baa1,baa4
爹,de1
爺,je1,je2,je4
爻,ngaau4
爽,song2
爾,ji5
牀,cong4
牆,coeng4
片,pin2,pin3
版,baan2
牌,paai2,paai4
牒,dip6
牘,duk6
牙,aa2,ngaa2,ngaa4,ngaa6
牛,ngau2,ngau4
牟,maau4,mau4
牠,taa1
牡,maau5
牢,lou4
牧,muk6
物,mat2,mat6
牯,gu2
牲,saang1,sang1
特,dak6,dat6
牽,hin1
犀,sai1
犁,lai4
犖,lak1
犢,duk6
犧,hei1
犬,hyun2
犭,hyun2
犯,faan2,faan6
狀,zong2,zong6
狂,kong4,kwong4
狄,dik6
狎,haap3
狐,wu4
狒,fat1
狗,gau2
狙,zeoi1
狠,han2
狡,gaau2
狩,sau3
狷,gyun1
狸,lei2,lei4
狹,gip6,haap3,haap6
狼,long1,long4
狽,bui3
猄,geng1
猖,coeng1
猙,zang1
猛,maang2,maang5
猜,caa1,caai1
猝,cyut3
猢,wu4
猥,wui1
猩,sing1
猴,hau4
猶,jau4
猷,jau4
猻,syun1
猾,waat6
猿,jyun4
獃,daai1,ngoi4
獄,juk6
獅,si1
獎,zoeng2,zoeng3
獒,ngou4
獗,kyut3
獞,zong6
獠,liu4
獨,duk6
獰,ning4
獲,wok6
獵,lip6
獷,gwong2
獸,sau3
獺,caat3,taat3
獻,hin3
獼,nei4
玀,lo1
玄,jyun4
率,leot2,leot6,seot1
玉,juk2,juk6
王,joeng2,wong2,wong4
玖,gau2
玥,jyut6
玩,waan2,waan4,wun2,wun6
玫,mui4
玲,ling2,ling4
